threshold,precision,recall,f1,f0_5
0.0029446035022451518,0.5490470852017937,1.0,0.7088836620227972,0.6034748321113917
0.0029473696295864078,0.5492010092514719,1.0,0.7090119435396308,0.6036235903124423
0.002958480280954182,0.5492780036450301,1.0,0.7090761017102524,0.6036979969183359
0.0029682190337457204,0.5493550196298373,1.0,0.7091402714932127,0.6037724218701843
0.0029683256642257377,0.5494320572149769,1.0,0.7092044528916644,0.6038468651747735
0.0029709240671760215,0.5495861972226118,1.0,0.70933285054766,0.6039958068693345
0.0029732705696772508,0.5496632996632996,1.0,0.7093970668115154,0.6040703052728955
0.002975332753574685,0.5497404237407043,1.0,0.7094612947034857,0.6041448220563744
0.0029787821031848185,0.5498175694639349,1.0,0.7095255342267295,0.6042193572265745
0.0029871559363901278,0.5499719258843346,1.0,0.7096540481796776,0.6043684827543654
0.002998013331586695,0.5500491365997473,1.0,0.7097183226157051,0.6044430731255785
0.0029986652102623377,0.5501263689974726,1.0,0.7097826086956521,0.6045176819107573
0.0030069151792844018,0.5502036230866452,1.0,0.7098469064226832,0.6045923091167212
0.003023427315403862,0.5502808988764045,1.0,0.7099112157999637,0.6046669547502932
0.0030277206707133813,0.5503581963758954,1.0,0.7099755368306605,0.6047416188182996
0.0030471534938320472,0.5505128565406773,1.0,0.710104213864975,0.604891002284938
0.0030504056268959075,0.5505902192242833,1.0,0.710168569874932,0.6049657216972393
0.0030517523759672027,0.5506676036542516,1.0,0.7102329375509834,0.6050404595713139
0.0030534838220872187,0.5507450098397526,1.0,0.7102973168963017,0.605115215914005
0.003070344881378483,0.5512099043331458,1.0,0.7106838382006168,0.6055641421947451
0.0030829642262616462,0.5513650436251055,1.0,0.7108127721335269,0.6057139323480303
0.0030959316390128154,0.5514426460239268,1.0,0.7108772566451964,0.6057888552167728
0.003123264486093274,0.5515202702702703,1.0,0.7109417528579206,0.60586379662275
0.0031235187170631437,0.5515979163733634,1.0,0.7110062607748843,0.6059387565728427
0.00312583749804524,0.5516755843424388,1.0,0.7110707803992741,0.6060137350739343
0.0031411048555348145,0.5517532741867343,1.0,0.7111353117342771,0.6060887321329126
0.0031635478621990106,0.551830985915493,1.0,0.7111998547830822,0.6061637477566681
0.0031943859556240123,0.551908719537963,1.0,0.7112644095488789,0.6062387819520951
0.0032039022271330166,0.5519864750633982,1.0,0.7113289760348583,0.6063138347260911
0.00324684301101405,0.5522198731501057,1.0,0.7115227458458186,0.6065391045885193
0.0032506115559839525,0.5522977163800394,1.0,0.7115873592444605,0.6066142317458352
0.0032598663004111393,0.5523755815592838,1.0,0.711651984379257,0.606689377516259
0.0032610012460614294,0.5525313778028487,1.0,0.7117812698701063,0.6068397249241063
0.003262215340987833,0.5526093088857545,1.0,0.711845930232558,0.6069149265753764
0.0032783242145336734,0.5526872619551417,1.0,0.7119106023439629,0.6069901468674475
0.003279964509630572,0.5528432340905884,1.0,0.7120399818264426,0.6071406434017232
0.0032848312440654005,0.5529212531752752,1.0,0.7121046892039259,0.6072159196578018
0.0032903181270385494,0.552999294283698,1.0,0.7121694083431791,0.6072912145824293
0.003311622557811764,0.5530773574251835,1.0,0.7122341392474095,0.607366528182551
0.0033177340098263035,0.5531554426090639,1.0,0.7122988819198254,0.6074418604651162
0.003321966507320149,0.5532335498446767,1.0,0.7123636363636364,0.6075172114370774
0.003322029360648443,0.5533116791413643,1.0,0.7124284025820529,0.6075925811053905
0.003325671336299349,0.5533898305084746,1.0,0.7124931805782869,0.6076679694770147
0.003326531738250002,0.5534680039553609,1.0,0.7125579703555515,0.607743376558913
0.00333319405881662,0.5536244171259008,1.0,0.71268758526603,0.6078942468814001
0.0033634956943928026,0.5537026568682871,1.0,0.7127524104056757,0.6079697101359319
0.0033722225680438756,0.5537809187279152,1.0,0.7128172473392159,0.6080451921286238
0.00338519757630724,0.5540158371040724,1.0,0.7130118289353958,0.6082717506054772
0.003385821429504448,0.5541725601131542,1.0,0.7131416090280306,0.6084228834089074
0.0033872813506643238,0.5542509548733908,1.0,0.7132065167925731,0.6084984779772628
0.0033902529653294174,0.5543293718166383,1.0,0.7132714363735663,0.608574091332712
0.0033979057235896996,0.5544862722898387,1.0,0.713401310997815,0.6087253744329129
