threshold,precision,recall,f1,f0_5
0.022732117557878913,0.6117096018735363,1.0,0.7590816623074688,0.6632134877107455
0.02274436858076564,0.6118051217988757,1.0,0.7591552024801395,0.6633033114376651
0.02276422102982776,0.6119006715602061,1.0,0.7592287569034009,0.6633931594988147
0.0227644336101807,0.6119962511715089,1.0,0.7593023255813953,0.6634830319040845
0.02277327141144135,0.6120918606467739,1.0,0.7593759085182673,0.6635729286633696
0.022795667552044922,0.6121875,1.0,0.7594495057181624,0.6636628497865709
0.02284069943306875,0.6122831692451945,1.0,0.7595231171852284,0.6637527952835942
0.02286608476064998,0.6123788683963739,1.0,0.7595967429236138,0.6638427651643511
0.022871655494560175,0.6124745974675629,1.0,0.7596703829374697,0.6639327594387583
0.022875160382955985,0.6125703564727955,1.0,0.7597440372309482,0.6640227781167379
0.022886732229123533,0.6126661454261142,1.0,0.7598177058082033,0.6641128212082175
0.022893410307013248,0.6127619643415703,1.0,0.7598913886733902,0.6642028887231302
0.022918026418026417,0.6128578132332239,1.0,0.7599650858306662,0.6642929806714141
0.022934507136187804,0.6129536921151439,1.0,0.7600387972841901,0.664383097063013
0.02299311612397771,0.6130496010014083,1.0,0.760112523038122,0.664473237907876
0.022995811603686987,0.6131455399061033,1.0,0.7601862630966241,0.6645634032159576
0.023005225752508355,0.6132415088433245,1.0,0.7602600174638595,0.6646535929972179
0.023006186941447133,0.613337507827176,1.0,0.7603337861439938,0.664743807261622
0.023006815627575485,0.6134335368717708,1.0,0.7604075691411937,0.6648340460191408
0.023046185642092428,0.6135295959912308,1.0,0.7604813664596273,0.6649243092797501
0.02306799890147642,0.6136256851996867,1.0,0.7605551781034651,0.6650145970534319
0.023072062392944393,0.6138179539401535,1.0,0.7607028443840403,0.6651952461799661
0.0231037262426954,0.6139141335004701,1.0,0.7607766990291263,0.6652856075528085
0.023106024949851197,0.6141065830721003,1.0,0.7609244513497766,0.6654664039676609
0.02311183380023758,0.614202853111773,1.0,0.7609983490336992,0.6655568390296935
0.023135653318135434,0.6143954837697977,1.0,0.7611461874696455,0.6657377829130701
0.023137944558757076,0.6144918444165621,1.0,0.7612201282300369,0.6658282917544694
0.02330477778155797,0.6146846564166928,1.0,0.7613680528565876,0.6660093832868702
0.023308442328544322,0.6148775894538606,1.0,0.7615160349854226,0.6661905733523771
0.023332100232116244,0.6150706436420722,1.0,0.7616640746500777,0.6663718620314307
0.023346718233799017,0.6152638190954773,1.0,0.7618121718841143,0.6665532494045593
0.023356033435701903,0.6153604523323386,1.0,0.7618862421001459,0.6666439801265909
0.02338842618733923,0.6154571159283695,1.0,0.7619603267211202,0.666734735552379
0.023444320782810876,0.615553809897879,1.0,0.7620344257512399,0.6668255156920144
0.023447101907585286,0.6156505342551855,1.0,0.7621085391947092,0.6669163205555935
0.023447988783026313,0.6157472890146157,1.0,0.7621826670557339,0.6670071501532175
0.023452196747198163,0.6158440741905061,1.0,0.7622568093385214,0.6670980044949942
0.023457928773708385,0.6160377358490566,1.0,0.7624051371862229,0.6672797874514613
0.023461135678047446,0.6162315193457062,1.0,0.7625535227715065,0.6674616695059625
0.023474029895225543,0.6163284568192544,1.0,0.7626277372262774,0.6675526477203026
0.023495764360071263,0.6164254247954688,1.0,0.7627019661280903,0.6676436507395541
0.023551907714276378,0.6165224232887491,1.0,0.7627762094811642,0.6677346785738634
0.02358618033668459,0.6166194523135033,1.0,0.7628504672897196,0.6678257312333811
0.023586406332274202,0.6169107227208314,1.0,0.7630733274905054,0.6680990382647841
0.02360166180540943,0.6170078740157481,1.0,0.7631476431632256,0.6681901903267617
0.02360524838943956,0.6171050559143172,1.0,0.7632219733125548,0.6682813672647882
0.02363802456154208,0.6172022684310019,1.0,0.7632963179427236,0.6683725690890481
0.023640226189024748,0.6172995115802742,1.0,0.763370677057964,0.6684637958097318
0.023721252077281315,0.6173967853766152,1.0,0.7634450506625098,0.668555047437035
0.023722780954729353,0.6174940898345154,1.0,0.7635194387605964,0.6686463239811592
0.02372806434711677,0.6175914249684742,1.0,0.7635938413564608,0.6687376254523112
0.02374583056769147,0.6176887907930002,1.0,0.7636682584543417,0.6688289518607033
0.023815476190476192,0.6177861873226111,1.0,0.7637426900584795,0.6689203032165539
0.023839015151515156,0.617883614571834,1.0,0.7638171361731163,0.6690116795300867
0.023862851799865522,0.6179810725552051,1.0,0.7638915968024956,0.6691030808115308
0.023882098579593763,0.6181760807825812,1.0,0.7640405616224649,0.669285958319098
0.023912289261267115,0.6182736310557045,1.0,0.7641150658215505,0.6693774345657075
0.02392396181378658,0.6183712121212122,1.0,0.7641895845523698,0.6694689358212016
0.02392881558509777,0.6185664666877171,1.0,0.7643386656262193,0.669652013399877
0.02394932143928673,0.618761844598863,1.0,0.7644878048780488,0.6698351911372495
0.023990370251797698,0.6189573459715639,1.0,0.7646370023419203,0.6700184691155344
0.024009601385766043,0.6191529709228825,1.0,0.7647862580519227,0.6702018474170373
0.024044194075431458,0.6192508297771455,1.0,0.7648609077598828,0.6702935742147402
0.024067478713251468,0.6193487195700285,1.0,0.764935572042171,0.670385326124153
0.02408542626010405,0.6194466403162056,1.0,0.7650102509030557,0.6704771031555891
0.024097348631873742,0.6195445920303605,1.0,0.7650849443468072,0.6705689053193674
0.024106797791580398,0.6197405884213857,1.0,0.7652343750000001,0.6707525850852565
0.02411271279180899,0.6198386331276696,1.0,0.76530911221799,0.6708444627080336
0.024126277009943072,0.6199367088607595,1.0,0.7653838640359445,0.6709363655044865
