threshold,precision,recall,f1,f0_5
0.00045452386,0.4899337251469301,1.0,0.6576584137641628,0.545591266083663
0.00045483027,0.48999499749874936,1.0,0.6577136142353533,0.5456520528104284
0.00045532067,0.4900562851782364,1.0,0.6577688239738101,0.5457128530837373
0.00045670322,0.4901789065432253,1.0,0.6578792712618587,0.5458344942881025
0.0004568959,0.49024024024024027,1.0,0.657934508816121,0.5458953352282228
0.00045774027,0.4903015892879489,1.0,0.6579897556469896,0.5459561897330137
0.0004584617,0.49036295369211513,1.0,0.6580450117568021,0.5460170578070127
0.00045860218,0.49042433345850545,1.0,0.6581002771478962,0.5460779394547584
0.0004600655,0.4906085649887303,1.0,0.658266129032258,0.546260665885896
0.00046178675,0.4906700062617408,1.0,0.6583214315718726,0.5463216018740588
0.00046201833,0.4907314629258517,1.0,0.6583767434044698,0.5463825514586935
0.00046305137,0.49079293498684706,1.0,0.6584320645323923,0.5464435146443515
0.00046366712,0.49085442245051364,1.0,0.6584873949579833,0.5465044914355855
0.00046547613,0.4909159253226413,1.0,0.6585427346835868,0.5465654818369511
0.00046573198,0.49097744360902257,1.0,0.6585980837115482,0.5466264858530052
0.00046622014,0.49103897731545304,1.0,0.6586534420442128,0.5466875034883071
0.0004667386,0.4911005264477313,1.0,0.6587088096839274,0.5467485347474184
0.00046737082,0.49116209101165853,1.0,0.6587641866330392,0.5468095796349021
0.00046748394,0.4912852664576802,1.0,0.6588749684688472,0.5469317103132503
0.0004679271,0.49134687735139204,1.0,0.6589303733602422,0.5469927961132519
0.00046848683,0.49140850369998745,1.0,0.6589857875704315,0.5470538955598995
0.00046941076,0.4914701455092825,1.0,0.6590412111017662,0.5471150086577669
0.00046949266,0.49153180278509595,1.0,0.6590966439565985,0.5471761354114295
0.00047009744,0.49159347553324967,1.0,0.6591520861372813,0.5472372758254651
0.0004701882,0.4916551637595683,1.0,0.659207537646168,0.5472984299044532
0.00047112003,0.4917168674698795,1.0,0.6592629984856133,0.5473595976529757
0.00047151133,0.4917785866700138,1.0,0.6593184686579723,0.5474207790756161
0.00047169745,0.4919020715630885,1.0,0.6594294370108559,0.5475431829615965
0.00047183776,0.49196383726770465,1.0,0.659484935196095,0.5476044054341141
0.00047427003,0.492087415222306,1.0,0.6595959595959596,0.5477268914611643
0.00047548546,0.49214922748398443,1.0,0.6596514858153043,0.5477881550248868
0.0004761953,0.49227289860535245,1.0,0.6597625663046224,0.5479107232757174
0.00047639236,0.4923347574767529,1.0,0.6598181205793197,0.5479720279720279
0.00047640782,0.4923966318964434,1.0,0.6598736842105263,0.5480333463884071
0.00047670805,0.4924585218702866,1.0,0.6599292572006064,0.5480946785294611
0.00047758676,0.4926442851754055,1.0,0.6600960323477382,0.5482787573467673
0.00047783816,0.4927062374245473,1.0,0.6601516427969671,0.5483401444326261
0.00047866968,0.49276820525720033,1.0,0.6602072626169011,0.5484015452662225
0.00047875592,0.49301623254058136,1.0,0.6604298356510746,0.5486472861703915
0.0004814014,0.49307827837905865,1.0,0.660485502360081,0.5487087558119993
0.0004820971,0.49314033983637506,1.0,0.6605411784540167,0.5487702392290884
0.00048412912,0.493202416918429,1.0,0.6605968639352554,0.5488317364262901
0.00048532904,0.49326450963112173,1.0,0.6606525588061715,0.5488932474082375
0.00048731215,0.4933266179803576,1.0,0.6607082630691399,0.5489547721795662
0.0004886511,0.49345088161209066,1.0,0.6608196997807387,0.5490778631089186
0.00048870256,0.4935130369064114,1.0,0.6608754322341234,0.5491394292762236
0.0004892544,0.4935752078609221,1.0,0.6609311740890688,0.5492010092514719
0.00049030065,0.49363739448154215,1.0,0.6609869253479544,0.5492626030393091
0.0004920116,0.4937618147448015,1.0,0.6610984560870665,0.5493858320713444
0.000495369,0.49382404839929417,1.0,0.6611542355720553,0.5494474673248444
0.00049564365,0.49388629774360265,1.0,0.6612100244705088,0.5495091164095371
0.0004978651,0.4939485627836611,1.0,0.6612658227848102,0.5495707793300791
0.0004999628,0.49401084352540664,1.0,0.6613216305173433,0.5496324560911284
0.0005014679,0.4940731399747793,1.0,0.6613774476704929,0.5496941466973455
0.0005037049,0.4941354521377223,1.0,0.6614332742466447,0.5497558511533929
0.00050371833,0.4941977800201816,1.0,0.661489110248185,0.5498175694639349
0.0005039304,0.4943224829674489,1.0,0.6616008105369808,0.549941047667172
0.0005045881,0.49438485804416404,1.0,0.6616566748290129,0.5500028075692066
0.00050484383,0.49444724886421,1.0,0.6617125485559872,0.5500645813444152
0.00050522,0.4945096554335479,1.0,0.6617684317202939,0.5501263689974726
0.00050554593,0.4946345158439591,1.0,0.6618802263704705,0.5502499859558452
0.00050843484,0.4946969696969697,1.0,0.6619361378611253,0.5503118152705208
0.0005084489,0.49475943932314687,1.0,0.6619920587986821,0.5503736584817666
0.0005093339,0.4948219247284668,1.0,0.6620479891855356,0.5504355155942681
0.00051111466,0.4948844259189087,1.0,0.6621039290240811,0.5504973866127129
0.0005112343,0.4950094756790903,1.0,0.6622158370658328,0.5506211703861936
0.0005112818,0.49507202426080366,1.0,0.6622718052738338,0.5506830831506156
0.0005127381,0.495134588651586,1.0,0.6623277829431156,0.5507450098397525
0.0005140746,0.49519716885743176,1.0,0.6623837700760778,0.5508069504583029
0.0005146902,0.49525976488433826,1.0,0.6624397666751205,0.5508689050109667
0.0005150607,0.4953850044253382,1.0,0.6625517882810518,0.5509928559374473
0.00051567913,0.4955103073226255,1.0,0.6626638477801269,0.551116862656839
0.0005164357,0.4955729825449026,1.0,0.6627198917456022,0.55117888695065
0.00051847694,0.4956983805668016,1.0,0.6628320081204534,0.551302977430067
0.000519365,0.49576110337846385,1.0,0.6628880805346417,0.5513650436251055
0.0005199542,0.49582384206529995,1.0,0.6629441624365483,0.5514271237966559
0.00052180013,0.49588659663333756,1.0,0.6630002538285812,0.5514892179494397
0.00052350265,0.4959493670886076,1.0,0.6630563547131495,0.5515513260881806
0.0005248439,0.49601215343714394,1.0,0.6631124650926631,0.5516134482176043
0.0005262583,0.49607495568498355,1.0,0.6631685849695329,0.5516755843424387
0.00052742736,0.4961377738381664,1.0,0.66322471434617,0.551737734467414
0.0005283268,0.49620060790273557,1.0,0.6632808532249873,0.5517998985972622
0.0005287147,0.4962634578847372,1.0,0.6633370016083976,0.5518620767367176
0.0005291884,0.4963263237902204,1.0,0.6633931594988147,0.5519242688905167
0.0005297947,0.4964521033958439,1.0,0.6635055038103301,0.5520486952601027
0.00053047563,0.4965150171080978,1.0,0.6635616902362604,0.5521109294853729
0.0005324508,0.49657794676806083,1.0,0.6636178861788617,0.552173177743954
0.0005328714,0.4966408923817974,1.0,0.6636740916405521,0.5522354400405932
0.0005340027,0.49670385395537525,1.0,0.6637303066237507,0.5522977163800394
0.00053498725,0.4968298250063404,1.0,0.6638427651643511,0.5524223112063618
0.00053533004,0.49689283449587823,1.0,0.6638990087265949,0.5524846297027469
0.00053582346,0.4969558599695586,1.0,0.6639552618200305,0.5525469622609579
0.0005366083,0.49701890143346444,1.0,0.6640115244470808,0.5526093088857545
0.00053715013,0.4970819588936818,1.0,0.6640677966101695,0.5526716695818993
0.0005376908,0.4971450323563,1.0,0.6641240783117213,0.5527340443541561
0.00053945574,0.49720812182741114,1.0,0.6641803695541617,0.5527964332072915
0.00054124394,0.4972712273131108,1.0,0.664236670339917,0.5528588361460745
0.000542582,0.49733434881949734,1.0,0.6642929806714141,0.5529212531752752
0.00054319674,0.49739748635267234,1.0,0.664349300551081,0.5529836842996669
0.0005437251,0.49746063991874045,1.0,0.6644056299813464,0.5530461295240245
