threshold,fpr,recall
0.9851283532765853,0.0,0.00025523226135783564
0.978458350041246,0.0,0.0017866258295048494
0.9761888091240429,0.00020300446609825416,0.0038284839203675345
0.9744439786986141,0.0004060089321965083,0.004338948443083206
0.9738508188215524,0.0004060089321965083,0.0071465033180193975
0.973252209247881,0.0004060089321965083,0.01046452271567126
0.9716817182307754,0.0004060089321965083,0.010974987238386932
0.9715452569907449,0.0004060089321965083,0.01174068402246044
0.9713919024363667,0.0004060089321965083,0.012761613067891782
0.9711857996330479,0.0004060089321965083,0.014803471158754467
0.9709073875968177,0.0004060089321965083,0.017355793772332824
0.9704356015960715,0.0004060089321965083,0.017866258295048495
0.9702043407936641,0.0006090133982947625,0.019397651863195507
0.9700648680330648,0.0006090133982947625,0.020163348647269014
0.970020796226786,0.0006090133982947625,0.021949974476773864
0.969085944582319,0.0006090133982947625,0.022460438999489536
0.9676445935187868,0.0006090133982947625,0.023226135783563043
0.9673221007003471,0.0006090133982947625,0.023736600306278714
0.9671264753708473,0.0006090133982947625,0.02399183256763655
0.966838863221725,0.0008120178643930166,0.02399183256763655
0.9665348354660744,0.0008120178643930166,0.02450229709035222
0.9651581597923119,0.0008120178643930166,0.025012761613067893
0.9650142025307158,0.0008120178643930166,0.025523226135783564
0.9638464519322258,0.0008120178643930166,0.02628892291985707
0.9634426863048906,0.0020300446609825416,0.040071465033180195
0.9627717002911425,0.0020300446609825416,0.04032669729453803
0.9624905412464533,0.0020300446609825416,0.04109239407861154
0.9623307381861762,0.0020300446609825416,0.04160285860132721
0.9618428477629104,0.0020300446609825416,0.04211332312404288
0.9617352717411493,0.0020300446609825416,0.04262378764675855
0.9616144551232729,0.0020300446609825416,0.043644716692189896
0.9606315037249928,0.0020300446609825416,0.0444104134762634
0.960579375035139,0.0020300446609825416,0.04466564573762124
0.9604162238808274,0.0020300446609825416,0.0451761102603369
0.960272904114406,0.0020300446609825416,0.04543134252169474
0.9601968793040386,0.002639058059277304,0.061766207248596224
0.9596917961267745,0.002639058059277304,0.062021439509954056
0.959612433031611,0.0028420625253755584,0.06278713629402756
0.9594021500525793,0.0028420625253755584,0.0630423685553854
0.9593144931988038,0.0036540803897685747,0.07759060745278203
0.9589758281103722,0.0036540803897685747,0.07861153649821337
0.9579441364142486,0.0036540803897685747,0.07912200102092905
0.9572601439950386,0.0036540803897685747,0.08014293006636039
0.956927685786443,0.0036540803897685747,0.08065339458907606
0.956750101767111,0.0036540803897685747,0.08192955589586524
0.9567115370671092,0.0036540803897685747,0.08269525267993874
0.9566244618928164,0.0036540803897685747,0.08320571720265442
0.9565066218950766,0.0036540803897685747,0.0844818785094436
0.9564243997585796,0.0036540803897685747,0.08499234303215926
0.9563188548846283,0.0036540803897685747,0.08575803981623277
0.9561587470081556,0.004263093788063338,0.09494640122511486
0.9554641386691817,0.0048721071863581,0.10566615620214395
0.9551683341853777,0.0048721071863581,0.10617662072485962
0.9549633329837974,0.0048721071863581,0.1066870852475753
0.954896472093031,0.0048721071863581,0.10796324655436447
0.9544394718699967,0.0048721071863581,0.1082184788157223
0.9542936479114013,0.0048721071863581,0.10872894333843798
0.9542903492374367,0.0048721071863581,0.11077080142930067
0.9540600092912785,0.0048721071863581,0.11179173047473201
0.954016737015535,0.0048721071863581,0.11230219499744767
0.9540166344891113,0.005075111652456354,0.11281265952016335
0.9534121762862826,0.005075111652456354,0.11306789178152118
0.9532280847389669,0.005075111652456354,0.11510974987238387
0.952496314784085,0.005278116118554608,0.11562021439509954
0.9518209803469255,0.005278116118554608,0.11587544665645738
0.9514706341977904,0.005278116118554608,0.11638591117917305
0.9507724063795603,0.005278116118554608,0.11689637570188872
0.9494940318680644,0.0054811205846528625,0.11791730474732007
0.9493528740933243,0.0054811205846528625,0.11919346605410924
0.9493452401183429,0.0054811205846528625,0.11944869831546708
0.9491132574342711,0.0054811205846528625,0.12046962736089842
0.9484511170470991,0.0054811205846528625,0.12098009188361408
0.947987575979544,0.005684125050751117,0.12123532414497193
0.9478444165028209,0.005684125050751117,0.1225114854517611
0.9477147278268447,0.005684125050751117,0.12276671771311894
0.9476208081302278,0.005887129516849371,0.12302194997447677
0.9475007831049254,0.005887129516849371,0.12353241449719245
0.9471849954668748,0.005887129516849371,0.12378764675855028
0.9471388461853458,0.005887129516849371,0.12480857580398162
0.9470637721370632,0.005887129516849371,0.12685043389484432
0.9464572713721063,0.005887129516849371,0.12736089841756
0.9464104614958034,0.005887129516849371,0.12787136294027565
0.9460488731514463,0.005887129516849371,0.12940275650842267
0.9457248524097376,0.005887129516849371,0.13144461459928536
0.9456945902264753,0.005887129516849371,0.13195507912200102
0.9455687596799204,0.005887129516849371,0.1332312404287902
0.9454951688315462,0.005887129516849371,0.13578356304236855
0.9454363265160269,0.005887129516849371,0.1360387953037264
0.9447210762351415,0.0060901339829476245,0.13859111791730475
0.9431940179419905,0.0060901339829476245,0.13935681470137826
0.9426025670773559,0.006496142915144133,0.14497192445125065
0.9422183134165321,0.006496142915144133,0.14573762123532413
0.9420437341009277,0.006496142915144133,0.14599285349668198
0.9417141309785392,0.007105156313438896,0.1467585502807555
0.941702170349825,0.007105156313438896,0.14726901480347115
0.9412021694416753,0.007105156313438896,0.147524247064829
0.9405663178936016,0.00832318311002842,0.15237366003062788
0.9390466552945013,0.00832318311002842,0.15313935681470137
0.9388803250304261,0.008526187576126675,0.16028586013272078
0.9385427074372801,0.008526187576126675,0.1610515569167943
0.9379697632799868,0.008526187576126675,0.16156202143950996
0.9377042598526779,0.008526187576126675,0.16232771822358347
0.9357590909940331,0.008526187576126675,0.16309341500765698
0.9353755063307859,0.008526187576126675,0.1641143440530883
0.9347581182916915,0.008526187576126675,0.16488004083716182
0.9345773328480076,0.008526187576126675,0.16513527309851966
0.9345154867395163,0.008526187576126675,0.17228177641653905
0.9334995259016743,0.008729192042224929,0.17738642164369575
0.9332419552423838,0.008729192042224929,0.17789688616641144
0.9329920737633451,0.009135200974421437,0.17891781521184277
0.9321699935843987,0.009135200974421437,0.17942827973455844
0.9319531781313917,0.009135200974421437,0.18095967330270546
0.9318663258517744,0.009135200974421437,0.1812149055640633
0.9318310434825099,0.009135200974421437,0.18300153139356815
0.9314315578883352,0.009135200974421437,0.1840224604389995
0.9313917504355129,0.009135200974421437,0.18453292496171517
0.931389541169251,0.009135200974421437,0.18529862174578868
0.9311761256676873,0.00933820544051969,0.18785094435936703
0.9307190770231775,0.00933820544051969,0.18861664114344054
0.9306747498489113,0.010150223304912708,0.18963757018887187
0.930626882414932,0.010150223304912708,0.19040326697294538
0.9300687521453269,0.010150223304912708,0.19218989280245022
0.9297860414291188,0.010150223304912708,0.19244512506380806
0.9294522073253553,0.010556232237109216,0.19372128637059724
0.928654661337379,0.010556232237109216,0.1942317508933129
0.9284680582382616,0.010556232237109216,0.19448698315467075
0.9280132119172713,0.010556232237109216,0.19550791220010208
0.9270061298572755,0.010556232237109216,0.19729453802960695
0.9258952607442472,0.010556232237109216,0.19754977029096477
0.9246052565158684,0.010556232237109216,0.1990811638591118
0.9243102648911361,0.010556232237109216,0.19959162838182745
0.9242991572640163,0.010556232237109216,0.1998468606431853
0.9240391945162943,0.010556232237109216,0.20086778968861665
0.9237316571110079,0.010556232237109216,0.20112302194997447
0.9234892381643034,0.010556232237109216,0.20163348647269014
0.9232387265391339,0.010556232237109216,0.20188871873404798
0.9230165780103902,0.014210312626877792,0.21796835119959163
0.9224269428829651,0.014413317092976045,0.21796835119959163
0.9222849185062121,0.016443361753958587,0.2335375191424196
0.9217965903594074,0.016443361753958587,0.23455844818785093
0.921406032072245,0.016443361753958587,0.2371107708014293
0.9213001249965884,0.016443361753958587,0.23838693210821849
0.9212456582097613,0.016443361753958587,0.2386421643695763
0.9211133003762124,0.01989443767762891,0.2552322613578356
0.9207761182423514,0.01989443767762891,0.256253190403267
0.9203398948718853,0.022330491270807957,0.27029096477794795
0.9200635955872553,0.022330491270807957,0.2713118938233793
0.9199278484586537,0.022330491270807957,0.2720775906074528
0.9198745478192051,0.022330491270807957,0.2736089841755998
0.9198303720968618,0.022330491270807957,0.2769270035732517
0.9197716489753174,0.022736500203004467,0.2769270035732517
0.9197576138144956,0.022736500203004467,0.2771822358346095
0.919460305013454,0.022736500203004467,0.2776927003573252
0.919366488350649,0.022736500203004467,0.2784583971413987
0.9193623093757829,0.022736500203004467,0.27998979070954566
0.9193213398540598,0.022736500203004467,0.28407350689127103
0.9189456516823957,0.022736500203004467,0.2845839714139867
0.9184892351283834,0.02578156719447828,0.30398162327718226
0.9176015743781727,0.02578156719447828,0.3042368555385401
0.9175870737236511,0.02578156719447828,0.3067891781521184
0.9167533384676912,0.02578156719447828,0.30704441041347624
0.9157146059770082,0.02578156719447828,0.30755487493619194
0.9156997081233912,0.02578156719447828,0.30781010719754975
0.9154336747021629,0.02578156719447828,0.30832057172026545
0.9153229898740954,0.02578156719447828,0.310617662072486
0.9149358905181328,0.025984571660576532,0.3108728943338438
